tweet_id,retweets,favorites
734912297295085568,568,2947
734787690684657664,6989,13532
734776360183431168,602,2701
734559631394082816,441,1621
733828123016450049,862,3869
733822306246479872,1125,3965
733482008106668032,1050,3385
733460102733135873,1424,4536
733109485275860992,17272,43965
732732193018155009,591,2633
732726085725589504,980,3804
732585889486888962,852,3967
732375214819057664,2788,8714
732005617171337216,6047,16087
731285275100512256,1078,3750
731156023742988288,1407,4130
730924654643314689,2194,6595
730573383004487680,2391,5311
730427201120833536,1158,3741
730211855403241472,1157,4119
730196704625098752,2132,5266
729854734790754305,1239,4330
729838605770891264,423,1835
729823566028484608,1372,4302
729463711119904772,2544,6252
729113531270991872,363,2030
728986383096946689,900,3414
728760639972315136,1875,5019
728751179681943552,744,3006
728653952833728512,1153,3566
728409960103686147,2226,5296
728387165835677696,1056,3946
728046963732717569,1296,4643
728035342121635841,1845,4887
728015554473250816,1207,4415
727685679342333952,699,3156
727644517743104000,1928,6343
727524757080539137,1357,4820
727314416056803329,826,3568
727286334147182592,908,3273
727175381690781696,1512,4153
727155742655025152,1471,3919
726935089318363137,2706,7400
726887082820554753,1661,4129
726828223124897792,1113,3821
726224900189511680,1277,4740
725842289046749185,2921,7589
725786712245440512,1498,4467
725729321944506368,1965,5570
725458796924002305,690,1513
724983749226668032,1437,3980
724771698126512129,710,2554
724405726123311104,1819,5709
724049859469295616,1953,4663
724046343203856385,610,2860
724004602748780546,1756,4492
723912936180330496,1353,4177
723688335806480385,3286,8306
723673163800948736,988,3244
723179728551723008,2071,5692
722974582966214656,1730,4423
722613351520608256,1805,5319
721503162398597120,2087,5012
721001180231503872,681,2714
720785406564900865,849,3350
720775346191278080,747,2664
720415127506415616,1648,4433
720389942216527872,2784,6883
720340705894408192,1079,3080
720059472081784833,1249,4173
720043174954147842,2211,5265
719991154352222208,1939,5200
719704490224398336,1605,4895
719551379208073216,2140,5434
719367763014393856,814,2984
719339463458033665,1375,4737
719332531645071360,1053,3665
718971898235854848,1213,3758
718939241951195136,1938,5634
718631497683582976,8932,20392
718613305783398402,531,2628
718540630683709445,1118,2678
718460005985447936,590,2900
718454725339934721,1659,5230
718246886998687744,558,2074
718234618122661888,1107,4149
717841801130979328,658,2628
717790033953034240,1250,3119
717537687239008257,2033,6183
717428917016076293,503,1718
717421804990701568,932,3390
717047459982213120,2103,6736
717009362452090881,1085,3516
716802964044845056,1296,4582
716791146589110272,1459,5149
716730379797970944,468,1320
716447146686459905,6496,14110
716439118184652801,243,2537
716285507865542656,1202,2994
716080869887381504,1923,5248
715928423106027520,973,3438
715758151270801409,1572,4019
715733265223708672,1879,5016
715704790270025728,623,3011
715696743237730304,1428,4195
715680795826982913,1791,4649
715360349751484417,1740,5875
715342466308784130,759,3246
715220193576927233,727,2588
715200624753819648,2080,5500
715009755312439296,1373,4479
714982300363173890,1142,4028
714962719905021952,4732,7910
714957620017307648,1566,4445
714631576617938945,1106,3505
714606013974974464,1027,3885
714485234495041536,1286,2918
714258258790387713,796,3233
714251586676113411,932,3507
714214115368108032,972,2441
714141408463036416,1545,4612
713919462244790272,856,3504
713909862279876608,602,2044
713900603437621249,822,3022
713761197720473600,1522,5233
713411074226274305,1423,4727
713177543487135744,3130,7744
713175907180089344,1606,4799
712809025985978368,7453,20046
712717840512598017,5511,13300
712668654853337088,1347,4473
712438159032893441,1723,5719
712309440758808576,26,267
712097430750289920,1157,4086
712092745624633345,1001,3168
712085617388212225,547,3481
712065007010385924,694,2421
711998809858043904,137,0
711968124745228288,2555,8649
711743778164514816,1089,3055
711732680602345472,4564,9599
711694788429553666,20171,35346
711652651650457602,1020,4167
711363825979756544,1266,3932
711306686208872448,806,3549
711008018775851008,694,3222
710997087345876993,1542,4897
710844581445812225,763,2740
710833117892898816,593,2896
710658690886586372,627,2481
710609963652087808,2589,5160
710588934686908417,2074,4904
710296729921429505,817,2542
710283270106132480,570,2281
710272297844797440,1397,4866
710269109699739648,1236,2578
710153181850935296,986,3118
710140971284037632,986,2980
710117014656950272,2206,5920
709918798883774466,1189,3205
709901256215666688,109,723
709852847387627521,1317,3772
709566166965075968,1344,3796
709556954897764353,1183,3535
709519240576036864,269,1595
709449600415961088,654,2394
709409458133323776,769,2820
709225125749587968,636,2580
709207347839836162,6453,13568
709198395643068416,707,2596
709179584944730112,750,2180
709158332880297985,461,2204
709042156699303936,1829,5137
708853462201716736,727,1922
708845821941387268,992,3183
708834316713893888,555,1826
708810915978854401,7696,17777
708738143638450176,898,2951
708711088997666817,811,2742
708479650088034305,754,2730
708469915515297792,907,3312
708400866336894977,11160,17257
708356463048204288,1500,3888
708349470027751425,816,2515
708149363256774660,1701,4587
708130923141795840,929,3647
708119489313951744,1083,2894
708109389455101952,600,2083
708026248782585858,2132,4703
707995814724026368,1248,3339
707983188426153984,2,51
707969809498152960,1078,2903
707776935007539200,1054,3528
707741517457260545,683,2684
707738799544082433,2736,4417
707693576495472641,1106,3692
707629649552134146,973,2783
707610948723478529,7113,18303
707420581654872064,774,2455
707411934438625280,666,2447
707387676719185920,1457,3776
707377100785885184,1190,3542
707315916783140866,713,2660
707297311098011648,889,2963
707059547140169728,749,2763
707038192327901184,889,2368
707021089608753152,1523,4372
707014260413456384,655,2473
706904523814649856,8683,15703
706901761596989440,668,2226
706681918348251136,1077,3570
706644897839910912,1211,2777
706593038911545345,701,2323
706538006853918722,1559,3722
706516534877929472,1137,3347
706346369204748288,1023,3712
706310011488698368,8854,23115
706291001778950144,515,1831
706265994973601792,1014,2934
706169069255446529,2466,4223
706166467411222528,1786,5537
706153300320784384,425,1611
705975130514706432,825,3345
705970349788291072,995,3387
705898680587526145,627,2556
705786532653883392,586,2097
705591895322394625,1286,3422
705475953783398401,1026,3197
705442520700944385,1831,4803
705428427625635840,1897,4120
705239209544720384,835,3231
705223444686888960,886,2782
705102439679201280,573,2321
705066031337840642,671,2340
704871453724954624,1235,4541
704859558691414016,602,2429
704847917308362754,1702,5519
704819833553219584,1117,2854
704761120771465216,3210,7164
704499785726889984,1107,3170
704491224099647488,95,827
704480331685040129,1176,3664
704364645503647744,3934,8667
704347321748819968,386,1702
704134088924532736,512,1629
704113298707505153,620,2000
704054845121142784,1013,3158
703774238772166656,517,1991
703769065844768768,1254,3561
703631701117943808,761,2803
703611486317502464,1686,4164
703425003149250560,1533,4101
703407252292673536,767,2655
703382836347330562,1267,3779
703356393781329922,426,2054
703268521220972544,612,2119
703079050210877440,3425,7957
703041949650034688,13918,28543
702932127499816960,804,2783
702899151802126337,501,1743
702684942141153280,1197,3472
702671118226825216,621,2363
702598099714314240,3645,11165
702539513671897089,1068,3094
702332542343577600,1719,3454
702321140488925184,1141,3553
702276748847800320,845,2664
702217446468493312,1489,5193
701981390485725185,1093,3707
701952816642965504,1130,4114
701889187134500865,1528,3849
701805642395348998,1872,3701
701601587219795968,514,2252
701570477911896070,1037,3039
701545186879471618,671,2862
701214700881756160,5698,13259
700890391244103680,640,2402
700864154249383937,676,2795
700847567345688576,552,2615
700796979434098688,1065,2633
700747788515020802,10426,24737
700518061187723268,890,2842
700505138482569216,633,2453
700462010979500032,2003,4482
700167517596164096,824,2861
700151421916807169,738,2423
700143752053182464,3070,8154
700062718104104960,768,2843
700029284593901568,647,2232
700002074055016451,1500,3575
699801817392291840,1074,3298
699788877217865730,546,2433
699779630832685056,1375,2994
699775878809702401,673,2112
699691744225525762,5088,11083
699446877801091073,2895,6404
699434518667751424,568,2353
699423671849451520,371,1479
699413908797464576,682,2221
699370870310113280,489,2030
699323444782047232,967,3411
699088579889332224,700,2417
699079609774645248,729,2637
699072405256409088,1307,3233
699060279947165696,2020,4089
699036661657767936,1321,2823
698989035503689728,1090,3662
698953797952008193,1001,2922
698907974262222848,687,2744
698710712454139905,760,2672
698703483621523456,421,1572
698635131305795584,378,1380
698549713696649216,689,2499
698355670425473025,502,2012
698342080612007937,1056,2449
698262614669991936,2241,5124
698195409219559425,6637,18152
698178924120031232,815,3039
697995514407682048,366,1640
697990423684476929,1432,3549
697943111201378304,764,2593
697881462549430272,1318,3259
697630435728322560,602,1883
697616773278015490,1123,3410
697596423848730625,1403,3267
697575480820686848,561,2210
697516214579523584,1258,2241
697482927769255936,754,2616
697463031882764288,1535,3694
697270446429966336,2062,5042
697259378236399616,1113,3552
697255105972801536,1293,3260
697242256848379904,737,2708
696900204696625153,1136,3453
696894894812565505,749,2544
696886256886657024,1985,5228
696877980375769088,791,2645
696754882863349760,392,1586
696744641916489729,1058,2259
696713835009417216,734,2572
696518437233913856,1863,4211
696490539101908992,167,1320
696488710901260288,1146,2750
696405997980676096,1265,3473
696100768806522880,737,2092
695816827381944320,1300,3238
695794761660297217,865,3440
695767669421768709,835,2022
695629776980148225,2340,4945
695446424020918272,2000,4710
695409464418041856,3957,9311
695314793360662529,1644,3942
695095422348574720,677,2839
695074328191332352,1225,3066
695064344191721472,671,1741
695051054296211456,877,2871
694925794720792577,1017,2914
694905863685980160,1042,2999
694669722378485760,15955,37850
694356675654983680,323,1629
694352839993344000,691,2205
694342028726001664,547,1700
694329668942569472,554,2168
694206574471057408,2268,4525
694183373896572928,1031,3182
694001791655137281,1161,3647
693993230313091072,450,2024
693942351086120961,409,1864
693647888581312512,660,2916
693644216740769793,143,1448
693642232151285760,462,2745
693629975228977152,883,2647
693622659251335168,412,1662
693590843962331137,2187,5481
693582294167244802,287,1780
693486665285931008,686,1908
693280720173801472,1385,3624
693267061318012928,909,2571
693262851218264065,561,2411
693231807727280129,821,3079
693155686491000832,3566,8534
693109034023534592,681,1857
693095443459342336,515,2022
692919143163629568,827,2886
692905862751522816,980,2635
692901601640583168,671,1937
692894228850999298,896,2470
692828166163931137,980,3103
692752401762250755,4052,7388
692568918515392513,1710,4671
692535307825213440,1504,3453
692530551048294401,468,1990
692423280028966913,259,1594
692417313023332352,3848,10129
692187005137076224,913,2720
692158366030913536,886,2325
692142790915014657,434,1765
692041934689402880,1411,3668
692017291282812928,1064,3096
691820333922455552,1829,4259
691793053716221953,4661,8800
691756958957883396,1146,3126
691675652215414786,567,2087
691483041324204033,644,2562
691459709405118465,1280,4390
691444869282295808,942,2859
691416866452082688,8510,20931
691321916024623104,736,2789
691096613310316544,1007,3207
691090071332753408,379,1839
690989312272396288,3213,6409
690959652130045952,1401,3861
690938899477221376,2215,4471
690932576555528194,1130,3560
690735892932222976,1427,4072
690728923253055490,582,2339
690690673629138944,882,2504
690649993829576704,316,1412
690607260360429569,19,313
690597161306841088,671,2126
690400367696297985,500,2015
690374419777196032,964,3506
690360449368465409,993,2880
690348396616552449,561,1618
690248561355657216,461,1818
690021994562220032,1157,3017
690015576308211712,820,2701
690005060500217858,1878,3947
689999384604450816,418,1537
689993469801164801,509,1589
689977555533848577,493,1472
689905486972461056,772,2613
689877686181715968,1320,3255
689835978131935233,841,2338
689661964914655233,1029,3451
689659372465688576,4324,11244
689623661272240129,729,2421
689599056876867584,6141,12591
689557536375177216,511,2224
689517482558820352,1587,3671
689289219123089408,1038,2435
689283819090870273,1230,3561
689280876073582592,803,2160
689275259254616065,278,1251
689255633275777024,1196,2777
689154315265683456,1114,3310
689143371370250240,576,2195
688916208532455424,967,2950
688908934925697024,859,2281
688898160958271489,878,2271
688894073864884227,781,2417
688828561667567616,414,1481
688804835492233216,222,1030
688789766343622656,736,2387
688547210804498433,778,2821
688519176466644993,810,2484
688385280030670848,4950,10056
688211956440801280,932,2398
688179443353796608,658,2284
688116655151435777,874,3050
688064179421470721,401,1853
687841446767013888,2822,5918
687826841265172480,1263,2947
687818504314159109,1066,2712
687807801670897665,781,2588
687732144991551489,734,1907
687704180304273409,938,2630
687664829264453632,570,2095
687494652870668288,642,2071
687480748861947905,279,1727
687476254459715584,605,2146
687460506001633280,604,2203
687399393394311168,695,2047
687317306314240000,10212,21762
687312378585812992,2117,4704
687127927494963200,2546,5916
687124485711986689,564,2337
687109925361856513,2757,6276
687102708889812993,1102,2524
687096057537363968,682,2418
686947101016735744,3528,9295
686760001961103360,1530,3799
686749460672679938,1639,3763
686730991906516992,1330,4493
686683045143953408,894,3023
686618349602762752,1520,3985
686606069955735556,601,2036
686394059078897668,759,1898
686386521809772549,987,3505
686377065986265092,630,2392
686358356425093120,759,2372
686286779679375361,1858,4329
686050296934563840,828,2384
686035780142297088,135,1256
686034024800862208,1309,3367
686007916130873345,467,2670
686003207160610816,718,1971
685973236358713344,601,2284
685943807276412928,684,1773
685906723014619143,3248,8145
685681090388975616,140,2193
685667379192414208,648,2529
685663452032069632,1627,3508
685641971164143616,867,3162
685547936038666240,17458,35666
685532292383666176,1283,3287
685325112850124800,4446,10292
685321586178670592,724,2866
685315239903100929,1211,3611
685307451701334016,490,2230
685268753634967552,1344,3361
685198997565345792,748,2510
685169283572338688,1595,4428
684969860808454144,430,2475
684959798585110529,3493,7202
684940049151070208,1163,3473
684926975086034944,539,3792
684914660081053696,1633,3784
684902183876321280,598,2021
684880619965411328,922,2269
684830982659280897,24067,37956
684800227459624960,1101,2931
684594889858887680,3950,9687
684588130326986752,1572,4448
684567543613382656,1389,3262
684538444857667585,1072,2875
684481074559381504,1303,4180
684460069371654144,618,2135
684241637099323392,3668,8848
684225744407494656,236,1341
684222868335505415,1536,4160
684200372118904832,1149,2351
684195085588783105,585,2065
684188786104872960,1317,3763
684177701129875456,749,2178
684147889187209216,1664,3216
684122891630342144,532,2142
684097758874210310,1600,4447
683857920510050305,1239,4102
683852578183077888,394,2081
683849932751646720,1097,2835
683834909291606017,1241,2834
683828599284170753,1171,3009
683773439333797890,1506,3620
683742671509258241,3719,7053
683515932363329536,3237,7955
683498322573824003,1070,3414
683481228088049664,1099,2839
683462770029932544,751,2635
683449695444799489,1794,4212
683391852557561860,2654,8219
683357973142474752,1048,3183
683142553609318400,1159,3103
683111407806746624,1020,3679
683098815881154561,724,2330
683078886620553216,623,2137
683030066213818368,811,2327
682962037429899265,18669,40079
682808988178739200,206,1912
682788441537560576,1244,2660
682750546109968385,485,1639
682697186228989953,396,1411
682662431982772225,1191,3291
682638830361513985,669,2222
682429480204398592,1291,3708
682406705142087680,1975,8189
682393905736888321,757,2395
682389078323662849,515,1798
682303737705140231,1114,3334
682259524040966145,1359,4507
682242692827447297,1322,3512
682088079302213632,11057,19828
682059653698686977,1885,5367
682047327939461121,1075,3472
682032003584274432,2250,7115
682003177596559360,1699,3397
681981167097122816,1144,2991
681891461017812993,937,2657
681694085539872773,4495,13786
681679526984871937,494,1887
681654059175129088,1028,2856
681610798867845120,523,2064
681579835668455424,1459,3831
681523177663676416,6497,15489
681340665377193984,309,1771
681339448655802368,4524,10040
681320187870711809,848,2880
681302363064414209,2039,4265
681297372102656000,1070,3433
681281657291280384,1234,3470
681261549936340994,303,1566
681242418453299201,609,1610
681231109724700672,534,2579
681193455364796417,1657,4009
680970795137544192,737,2623
680959110691590145,2212,4919
680940246314430465,1192,3478
680934982542561280,490,2241
680913438424612864,694,2576
680889648562991104,410,1911
680836378243002368,1489,3718
680805554198020098,740,2336
680801747103793152,913,2561
680798457301471234,1164,3083
680609293079592961,796,2849
680583894916304897,1490,3888
680497766108381184,2136,4578
680494726643068929,535,1849
680473011644985345,832,2733
680440374763077632,555,1557
680221482581123072,324,1570
680206703334408192,1304,3063
680191257256136705,569,2310
680176173301628928,1736,4202
680161097740095489,815,2495
680145970311643136,1941,3896
680130881361686529,1059,2480
680115823365742593,1014,2927
680100725817409536,1519,3833
680085611152338944,9867,13778
680070545539371008,972,2771
680055455951884288,7927,18008
679877062409191424,714,2125
679872969355714560,736,2331
679862121895714818,688,2642
679854723806179328,1374,3100
679844490799091713,870,2559
679828447187857408,15567,39134
679777920601223168,1252,3338
679736210798047232,894,2264
679729593985699840,918,2328
679722016581222400,527,1788
679530280114372609,2303,5130
679527802031484928,809,2858
679511351870550016,1434,3640
679503373272485890,1650,3419
679475951516934144,712,2262
679462823135686656,20917,34299
679405845277462528,1343,2564
679158373988876288,9022,23206
679148763231985668,1142,2987
679132435750195208,1291,3203
679111216690831360,2850,6422
679062614270468097,9150,18440
679047485189439488,764,2432
679001094530465792,1363,3040
678991772295516161,1314,2503
678969228704284672,517,1773
678800283649069056,998,2771
678798276842360832,1323,3753
678774928607469569,1023,2993
678767140346941444,1531,3807
678764513869611008,534,1753
678755239630127104,3679,7680
678740035362037760,1899,4044
678708137298427904,2708,5981
678675843183484930,1658,3090
678643457146150913,480,2215
678446151570427904,1754,4288
678424312106393600,2834,5830
678410210315247616,2033,4568
678399652199309312,30350,61526
678396796259975168,466,1708
678389028614488064,464,2001
678380236862578688,1000,2616
678341075375947776,597,1863
678334497360859136,297,1399
678278586130948096,6723,12338
678255464182861824,411,1700
678023323247357953,434,2065
678021115718029313,7033,14775
677961670166224897,1851,3655
677918531514703872,453,1448
677895101218201600,2349,5191
677716515794329600,1082,3273
677700003327029250,1589,3634
677698403548192770,356,1312
677687604918272002,931,2641
677673981332312066,1651,3574
677662372920729601,1080,2098
677644091929329666,877,2009
677573743309385728,809,2286
677565715327688705,508,1383
677557565589463040,1294,2621
677547928504967168,4005,7434
677530072887205888,247,1142
677335745548390400,1985,3273
677334615166730240,325,1457
677331501395156992,262,1170
677328882937298944,1659,3888
677314812125323265,600,1762
677301033169788928,459,1336
677269281705472000,778,2128
677228873407442944,1808,3778
677187300187611136,1014,2923
676975532580409345,1180,2967
676957860086095872,893,2355
676949632774234114,437,1386
676948236477857792,964,2316
676946864479084545,419,1818
676942428000112642,845,2218
676936541936185344,5418,13607
676916996760600576,1975,3177
676897532954456065,804,2392
676864501615042560,786,2243
676821958043033607,17254,24713
676819651066732545,727,1924
676811746707918848,466,1509
676776431406465024,2207,5309
676617503762681856,1086,3095
676613908052996102,213,1157
676606785097199616,484,2011
676603393314578432,432,1249
676593408224403456,2373,4883
676590572941893632,140,981
676588346097852417,880,2488
676582956622721024,309,1290
676575501977128964,1242,2765
676533798876651520,608,2000
676496375194980353,592,1612
676470639084101634,5132,12446
676440007570247681,735,1832
676430933382295552,378,1490
676263575653122048,599,2208
676237365392908289,329,1302
676219687039057920,34062,79149
676215927814406144,648,1851
676191832485810177,1129,2432
676146341966438401,730,2049
676121918416756736,1279,2295
676101918813499392,1266,2992
676098748976615425,1582,3224
676089483918516224,472,1404
675898130735476737,643,1744
675891555769696257,957,2269
675888385639251968,1053,2541
675878199931371520,1545,4446
675870721063669760,622,1748
675853064436391936,1434,2869
675849018447167488,167,1004
675845657354215424,981,2433
675822767435051008,581,1626
675820929667219457,252,1119
675798442703122432,3708,10918
675781562965868544,522,1720
675740360753160193,381,1234
675710890956750848,910,2014
675707330206547968,758,2116
675706639471788032,104,683
675534494439489536,460,1914
675531475945709568,423,1250
675522403582218240,309,1106
675517828909424640,498,1387
675501075957489664,6371,18230
675497103322386432,1424,3333
675489971617296384,657,1375
675483430902214656,1060,1958
675432746517426176,619,1604
675372240448454658,550,1805
675362609739206656,254,1114
675354435921575936,18697,34750
675349384339542016,2483,4182
675334060156301312,1406,2954
675166823650848770,1764,3840
675153376133427200,2857,6691
675149409102012420,1840,3971
675147105808306176,265,1003
675146535592706048,342,1271
675145476954566656,986,2263
675135153782571009,534,1369
675113801096802304,857,2079
675111688094527488,276,1020
675109292475830276,1235,2958
675047298674663426,358,1123
675015141583413248,1302,2862
675006312288268288,245,1030
675003128568291329,510,1639
674999807681908736,1212,2393
674805413498527744,385,914
674800520222154752,936,3179
674793399141146624,1200,2653
674790488185167872,273,1163
674788554665512960,227,854
674781762103414784,1317,2121
674774481756377088,524,1189
674767892831932416,866,1945
674764817387900928,259,837
674754018082705410,484,1439
674752233200820224,505,1557
674743008475090944,596,1481
674742531037511680,54,516
674739953134403584,427,1178
674737130913071104,100,677
674690135443775488,504,1214
674670581682434048,707,1709
674664755118911488,274,974
674646392044941312,548,1507
674644256330530816,299,1083
674638615994089473,636,1777
674632714662858753,623,1589
674606911342424069,111,993
674468880899788800,2235,6558
674447403907457024,385,1119
674436901579923456,423,1177
674422304705744896,578,1514
674416750885273600,152,717
674410619106390016,510,1266
674394782723014656,621,1581
674372068062928900,337,899
674330906434379776,80,589
674318007229923329,562,1485
674307341513269249,7518,11952
674291837063053312,6403,15570
674271431610523648,787,1660
674269164442398721,250,943
674265582246694913,917,1725
674262580978937856,493,1361
674255168825880576,610,1546
674082852460433408,182,788
674075285688614912,311,1033
674063288070742018,2409,6717
674053186244734976,1414,3508
674051556661161984,523,1537
674045139690631169,698,1492
674042553264685056,140,759
674038233588723717,447,1158
674036086168010753,235,891
674024893172875264,1338,1885
674019345211760640,332,1189
674014384960745472,702,1653
674008982932058114,383,1267
673956914389192708,1049,2063
673919437611909120,392,1231
673906403526995968,1777,3351
673887867907739649,272,979
673716320723169284,827,3243
673715861853720576,2266,3742
673711475735838725,322,1095
673709992831262724,302,890
673708611235921920,312,1125
673707060090052608,426,1159
673705679337693185,430,1316
673700254269775872,619,1510
673697980713705472,2121,4001
673689733134946305,696,1832
673688752737402881,527,1308
673686845050527744,470,1517
673680198160809984,512,1433
673662677122719744,390,1307
673656262056419329,262,752
673636718965334016,399,1177
673612854080196609,785,1665
673583129559498752,396,1246
673580926094458881,291,865
673576835670777856,605,1449
673363615379013632,335,1068
673359818736984064,721,1529
673355879178194945,641,1571
673352124999274496,585,1728
673350198937153538,226,765
673345638550134785,1391,2655
673343217010679808,286,1017
673342308415348736,638,1332
673320132811366400,8546,14237
673317986296586240,288,908
673295268553605120,3418,7920
673270968295534593,396,1114
673240798075449344,782,1486
673213039743795200,911,2366
673148804208660480,683,1788
672997845381865473,773,2060
672995267319328768,323,999
672988786805112832,309,1018
672984142909456390,586,1304
672980819271634944,1063,1889
672975131468300288,999,1773
672970152493887488,384,1001
672968025906282496,593,1378
672964561327235073,691,1490
672902681409806336,542,1425
672898206762672129,451,927
672884426393653248,888,1624
672877615439593473,396,1077
672834301050937345,615,1378
672828477930868736,522,1321
672640509974827008,345,1019
672622327801233409,531,1357
672614745925664768,635,1278
672609152938721280,417,1162
672604026190569472,435,1166
672594978741354496,650,1386
672591762242805761,359,993
672591271085670400,202,763
672538107540070400,400,1073
672523490734551040,187,679
672488522314567680,473,1165
672482722825261057,653,1193
672481316919734272,131,741
672475084225949696,759,1511
672466075045466113,583,1415
672272411274932228,3627,6773
672267570918129665,657,1560
672264251789176834,371,1196
672256522047614977,1679,2949
672254177670729728,788,1491
672248013293752320,649,1804
672245253877968896,167,716
672239279297454080,343,938
672231046314901505,1078,1926
672222792075620352,228,817
672205392827572224,1244,2368
672169685991993344,396,1061
672160042234327040,389,908
672139350159835138,778,1835
672125275208069120,1229,2521
672095186491711488,393,1039
672082170312290304,394,987
672068090318987265,554,1362
671896809300709376,4441,8873
671891728106971137,604,1389
671882082306625538,1476,3629
671879137494245376,738,1481
671874878652489728,591,1307
671866342182637568,538,1169
671855973984772097,490,958
671789708968640512,3745,7406
671768281401958400,561,1243
671763349865160704,985,1756
671744970634719232,827,1405
671743150407421952,242,768
671735591348891648,804,1512
671729906628341761,4693,8960
671561002136281088,7778,13486
671550332464455680,224,953
671547767500775424,638,1420
671544874165002241,1127,2089
671542985629241344,605,1141
671538301157904385,429,962
671536543010570240,436,1226
671533943490011136,617,1073
671528761649688577,275,877
671520732782923777,576,1464
671518598289059840,312,988
671511350426865664,777,1695
671504605491109889,3798,7388
671497587707535361,477,964
671488513339211776,507,1059
671486386088865792,225,610
671485057807351808,249,792
671390180817915904,792,1487
671362598324076544,314,1170
671357843010908160,156,420
671355857343524864,119,499
671347597085433856,464,1013
671186162933985280,234,774
671182547775299584,372,1173
671166507850801152,383,913
671163268581498880,1189,1737
671159727754231808,89,393
671154572044468225,233,755
671151324042559489,164,702
671147085991960577,247,699
671141549288370177,700,1223
671138694582165504,434,977
671134062904504320,209,784
671122204919246848,2716,3664
671115716440031232,826,1410
671109016219725825,472,1202
670995969505435648,312,1154
670842764863651840,9422,25730
670840546554966016,210,620
670838202509447168,744,1166
670833812859932673,133,466
670832455012716544,237,768
670826280409919488,4386,5835
670823764196741120,203,809
670822709593571328,104,635
670815497391357952,1668,3333
670811965569282048,289,1179
670807719151067136,525,1200
670804601705242624,1011,2064
670803562457407488,93,351
670797304698376195,256,760
670792680469889025,295,873
670789397210615808,254,690
670786190031921152,216,630
670783437142401025,422,857
670782429121134593,845,1656
670780561024270336,309,811
670778058496974848,77,340
670764103623966721,456,1128
670755717859713024,121,467
670733412878163972,542,1005
670727704916926465,393,870
670717338665226240,535,1275
670704688707301377,399,795
670691627984359425,258,616
670679630144274432,312,783
670676092097810432,45,260
670668383499735048,5424,11256
670474236058800128,820,1601
670468609693655041,90,367
670465786746662913,595,1016
670452855871037440,222,573
670449342516494336,720,1245
670444955656130560,2112,7032
670442337873600512,207,679
670435821946826752,562,1098
670434127938719744,695,1476
670433248821026816,121,337
670428280563085312,681,1458
670427002554466305,175,541
670421925039075328,692,1379
670420569653809152,335,657
670417414769758208,344,591
670411370698022913,974,2142
670408998013820928,240,585
670403879788544000,171,452
670385711116361728,231,583
670374371102445568,289,774
670361874861563904,71,340
670338931251150849,118,446
670319130621435904,1328,4043
670303360680108032,147,443
670290420111441920,310,739
670093938074779648,360,1089
670086499208155136,269,726
670079681849372674,1350,2342
670073503555706880,854,1641
670069087419133954,268,666
670061506722140161,371,802
670055038660800512,355,701
670046952931721218,191,676
670040295598354432,117,787
670037189829525505,300,616
670003130994700288,99,346
669993076832759809,90,337
669972011175813120,173,462
669970042633789440,65,316
669942763794931712,180,527
669926384437997569,112,393
669923323644657664,62,246
669753178989142016,428,843
669749430875258880,71,285
669684865554620416,95,547
669683899023405056,117,410
669682095984410625,142,369
669680153564442624,309,700
669661792646373376,469,843
669625907762618368,1929,3706
669603084620980224,394,994
669597912108789760,162,538
669583744538451968,997,1561
669573570759163904,154,458
669571471778410496,1070,1663
669567591774625800,61,243
669564461267722241,131,405
669393256313184256,82,379
669375718304980992,776,1402
669371483794317312,192,516
669367896104181761,169,480
669363888236994561,248,656
669359674819481600,133,384
669354382627049472,1364,2848
669353438988365824,277,676
669351434509529089,203,467
669328503091937280,445,1060
669327207240699904,125,602
669324657376567296,221,516
669216679721873412,412,948
669214165781868544,180,462
669203728096960512,513,1060
669037058363662336,329,682
669015743032369152,395,776
669006782128353280,266,600
669000397445533696,6820,21839
668994913074286592,251,462
668992363537309700,377,787
668989615043424256,350,713
668988183816871936,511,949
668986018524233728,181,576
668981893510119424,331,568
668979806671884288,376,832
668975677807423489,626,1372
668967877119254528,25,157
668960084974809088,257,741
668955713004314625,74,296
668932921458302977,62,281
668902994700836864,106,333
668892474547511297,163,413
668872652652679168,317,551
668852170888998912,175,471
668826086256599040,150,459
668815180734689280,289,598
668779399630725120,400,738
668655139528511488,231,554
668645506898350081,580,944
668643542311546881,569,928
668641109086707712,569,1129
668636665813057536,517,1092
668633411083464705,1756,2975
668631377374486528,343,750
668627278264475648,122,334
668625577880875008,140,413
668623201287675904,838,1518
668620235289837568,45,210
668614819948453888,337,639
668587383441514497,1157,1735
668567822092664832,61,258
668544745690562560,246,542
668542336805281792,227,484
668537837512433665,78,259
668528771708952576,239,490
668507509523615744,114,341
668496999348633600,143,429
668484198282485761,250,446
668480044826800133,159,483
668466899341221888,548,926
668297328638447616,315,648
668291999406125056,34,261
668286279830867968,148,526
668274247790391296,246,868
668268907921326080,256,582
668256321989451776,658,1362
668248472370458624,520,1040
668237644992782336,3043,6501
668226093875376128,113,321
668221241640230912,214,530
668204964695683073,205,579
668190681446379520,207,682
668171859951755264,205,515
668154635664932864,334,515
668142349051129856,303,584
668113020489474048,262,696
667937095915278337,846,1336
667924896115245057,119,313
667915453470232577,58,218
667911425562669056,323,515
667902449697558528,392,883
667886921285246976,1159,1976
667885044254572545,519,854
667878741721415682,126,406
667873844930215936,433,657
